CustomerID,Age,Gender,Location,Occupation,Income Bracket,Credit Score,Onboarding Date,Channel,App Logins,Web Logins,Session Duration,Time Between Sessions,Device Type,OS Version,Loans Accessed,Savings Accessed,Card Mgmt Accessed,Monthly Avg Balance,Debit Count,Credit Count,Loans Taken,Repayment Misses,Overdraft Events,Declined Txns,Failed Payments,Current Plan,Plan History,Subscription Renewals,Payment Mode,Tickets Raised,Resolution Time (hrs),Sentiment Score,NPS Score,Survey Feedback,Churned
CUST01792,29,Male,North,Self-employed,Medium,388,5/4/2021,Agent,12,3,0.477495165,53.83198371,iOS,v3,1,1,5,59778.32093,12,6,1,1,1,2,0,Silver,No Change,0,Manual,2,25.85399369,0.400769984,8,Bad,0
CUST01793,31,Female,East,Student,High,662,4/8/2020,Agent,11,6,17.56079381,1.676563859,Android,v3,1,1,5,61304.25112,12,6,1,0,0,3,1,Silver,Silver > Gold,0,Manual,2,56.40287903,0.78467139,1,Good,0
CUST01794,63,Male,East,Retired,High,670,8/13/2013,Agent,13,10,2.065698824,27.66844621,iOS,v2,1,1,5,62479.63922,12,6,2,2,3,5,0,Gold,Gold > Platinum,0,Manual,3,88.01616438,0.684571512,2,Neutral,0
CUST01795,32,Other,East,Student,Medium,631,6/4/2016,Agent,15,9,2.766874825,34.67526189,iOS,v2,1,1,5,51254.38312,12,6,0,0,3,2,0,Gold,Silver > Gold,0,Manual,2,46.28389309,0.443789568,8,Neutral,0
CUST01796,20,Other,East,Retired,Medium,725,5/11/2018,Online,7,6,22.61956567,33.15321867,Android,v1,1,1,5,51237.29636,12,6,3,0,4,3,0,Silver,Basic > Silver,0,Auto,0,25.5594443,0.825263139,1,Good,0
CUST01797,32,Other,East,Student,Medium,754,10/9/2013,Branch,10,5,7.290268282,57.84112696,Web,v3,3,1,5,32606.06511,12,6,2,2,2,0,1,Silver,Gold > Platinum,0,Manual,2,74.31299644,0.266471383,6,Neutral,0
CUST01798,68,Male,West,Student,Medium,721,2/10/2011,Agent,15,14,9.179578628,24.21404676,Android,v1,1,1,5,54532.60492,12,6,0,0,2,1,1,Basic,No Change,0,Auto,1,39.14994525,0.871573562,4,Bad,0
CUST01799,41,Other,West,Self-employed,High,470,5/17/2020,Branch,8,8,2.951767939,56.83238389,Android,v3,4,1,5,44815.50241,12,6,1,0,1,1,0,Basic,No Change,0,Manual,4,69.79079875,0.519711583,6,Neutral,0
CUST01800,69,Female,West,Student,Low,548,3/2/2018,Branch,6,6,32.45209108,35.35545388,iOS,v2,0,1,5,26010.72665,12,6,0,2,7,5,0,Platinum,No Change,0,Manual,5,49.0204461,0.476915572,1,Bad,1
CUST01801,63,Female,South,Retired,High,480,4/10/2019,Branch,8,12,31.55134603,4.867368367,Android,v1,2,1,5,45692.65636,12,6,1,1,1,2,0,Silver,Gold > Platinum,0,Auto,1,5.67322443,0.164969919,9,Good,0
CUST01802,25,Other,South,Student,Medium,774,5/15/2015,Agent,17,6,12.92874162,18.29154948,Android,v3,0,1,5,28402.31703,12,6,1,2,5,2,0,Silver,Gold > Platinum,0,Auto,1,26.78289246,0.21419385,1,Bad,0
CUST01803,22,Female,North,Self-employed,Low,782,3/5/2017,Agent,12,9,14.80820627,33.28566445,Web,v2,0,1,5,40852.62007,12,6,4,0,3,2,0,Silver,No Change,0,Manual,1,0.395387965,0.311298533,2,Good,0
CUST01804,68,Male,South,Student,High,683,2/24/2014,Agent,10,11,4.786329716,27.99992114,Web,v3,0,1,5,,12,6,1,2,1,2,0,Gold,No Change,0,Manual,1,153.6490183,0.503814281,8,Bad,0
CUST01805,21,Male,East,Retired,Medium,703,12/23/2011,Online,5,9,61.24422906,52.5119838,Web,v3,1,1,5,71873.17179,12,6,2,1,2,3,0,Basic,No Change,0,Manual,5,9.800406778,0.025200014,4,Bad,0
CUST01806,31,Other,East,Student,Low,460,4/14/2011,Branch,17,13,19.40081184,31.98788464,Android,v2,0,1,5,44836.25205,12,6,0,0,0,8,0,Platinum,Silver > Gold,0,Auto,5,14.21326146,0.69603075,6,Neutral,0
CUST01807,33,Female,East,Self-employed,Low,547,7/11/2019,Online,9,9,34.99683646,24.09589922,Android,v1,2,1,5,62143.85397,12,6,1,2,5,1,0,Basic,No Change,0,Manual,,15.27929663,0.083885329,4,Good,0
CUST01808,37,Female,North,,Medium,618,1/18/2016,Online,13,6,15.21914521,13.36795146,Android,v3,0,1,5,72580.02093,12,6,0,1,2,2,1,Platinum,No Change,0,Manual,3,9.736367109,1.094671197,6,Bad,0
CUST01809,41,Other,North,Self-employed,Low,830,6/28/2020,Agent,13,7,13.35176148,8.135736879,Web,v2,1,1,5,36360.28766,12,6,4,1,2,1,1,Basic,Silver > Gold,0,Manual,0,129.8352627,0.730952103,9,Bad,0
CUST01810,23,Male,North,Self-employed,High,412,12/5/2013,Branch,11,3,6.584484752,4.550681138,Web,v1,3,1,5,58355.282,12,6,1,1,5,2,1,Basic,No Change,0,Manual,2,8.697215328,0.132605731,2,Neutral,0
CUST01811,48,Other,North,Salaried,High,643,10/13/2017,Branch,12,4,32.01313954,127.4310398,Web,v3,2,1,5,37610.58528,12,6,0,0,2,1,0,Platinum,Silver > Gold,0,Manual,0,70.76924296,0.39873278,4,Neutral,0
CUST01812,23,Female,West,Self-employed,High,422,12/1/2013,Agent,14,5,1.285717861,117.9278124,Web,v1,1,1,5,43919.86152,12,6,0,0,6,1,0,Platinum,Gold > Platinum,0,Auto,2,11.94333629,-0.01992187,1,Neutral,0
CUST01813,52,Female,North,Student,Low,618,3/15/2019,Agent,12,11,20.76502248,30.44810832,Android,v1,0,1,5,46976.4573,12,6,2,0,1,1,1,Gold,Gold > Platinum,0,Auto,1,32.40896401,0.33326399,5,Neutral,0
CUST01814,32,Other,North,Student,Low,777,6/25/2015,Online,12,5,6.220513474,7.915946954,iOS,v3,2,1,5,50787.34751,12,6,4,1,1,2,0,Platinum,Silver > Gold,0,Manual,1,4.662577161,0.710261116,9,Bad,0
CUST01815,46,Male,South,Student,Medium,712,4/1/2012,Agent,9,4,14.06462937,86.38741728,Android,v2,1,1,5,54186.88543,12,6,1,1,4,2,0,Gold,Basic > Silver,0,Manual,1,14.7649764,0.182032952,5,Good,1
CUST01816,20,Male,West,Student,Medium,544,3/13/2018,Online,13,9,5.462101781,30.06309249,Android,v2,0,1,5,40969.35395,12,6,1,1,4,3,1,Silver,Basic > Silver,0,Manual,2,5.490417729,0.507386218,8,Bad,0
CUST01817,28,Other,East,Salaried,Low,843,1/8/2015,Branch,12,10,17.59603962,28.15670465,Web,v2,0,1,5,55071.78131,12,6,1,0,2,3,1,Basic,Gold > Platinum,0,Manual,1,41.32139236,0.518815163,1,Good,0
CUST01818,20,Female,South,Salaried,High,756,10/1/2016,Online,19,9,20.24564378,4.44540565,Android,v1,0,1,5,49198.87176,12,6,1,1,1,0,0,Platinum,No Change,0,Manual,3,58.33991522,0.382327422,8,Good,0
CUST01819,45,Male,North,Salaried,Low,452,12/9/2013,Agent,9,10,0.68661463,31.74356373,iOS,v3,0,1,5,21863.88912,12,6,1,2,2,1,0,Platinum,Gold > Platinum,0,Manual,1,2.380276991,0.33569608,8,Good,0
CUST01820,27,Other,East,Student,High,314,1/11/2020,Branch,7,12,1.216326166,2.373587583,Web,v2,0,1,5,63970.7549,12,6,0,0,3,1,0,Silver,Basic > Silver,0,Auto,2,191.4059903,0.820632962,8,Bad,0
CUST01821,67,Female,East,Retired,Medium,742,7/3/2017,Online,12,6,20.04137119,21.05942485,Web,v3,0,1,5,48307.17024,12,6,0,1,3,5,0,Platinum,Silver > Gold,0,Manual,2,49.34224142,-0.189238942,1,Neutral,0
CUST01822,50,Male,East,Retired,Low,603,9/29/2012,Online,16,6,12.00332143,18.16683198,Web,v1,1,1,5,44673.06867,12,6,1,1,1,2,0,Platinum,Basic > Silver,0,Manual,3,69.22799668,0.58090275,0,Bad,0
CUST01823,65,Male,South,Student,Low,544,3/29/2020,Branch,13,9,11.34525733,24.38170592,Web,v1,2,1,5,38609.17465,12,6,1,0,6,3,0,Platinum,Silver > Gold,0,Auto,0,41.05976117,0.372568037,6,Neutral,0
CUST01824,33,Other,West,Self-employed,Low,754,9/7/2019,Online,,5,12.53852049,16.02602366,iOS,v1,0,1,5,46230.18211,12,6,1,1,3,3,0,Platinum,Gold > Platinum,0,Manual,3,137.6320502,0.131290036,8,Bad,0
CUST01825,27,Female,West,Self-employed,High,658,2/10/2016,Online,9,8,5.73939958,59.94632993,iOS,v2,1,1,5,72343.17433,12,6,1,1,3,1,0,Gold,Gold > Platinum,0,Auto,1,89.87709801,1.366645702,6,Neutral,0
CUST01826,50,Male,East,Student,Medium,351,8/28/2019,Online,12,14,4.215917192,98.42086278,Android,v2,0,1,5,55671.74596,12,6,1,0,1,1,0,Basic,Silver > Gold,0,Manual,2,141.4654285,0.733258821,9,Good,0
CUST01827,53,Other,North,Self-employed,High,310,10/7/2011,Agent,14,3,0.16334038,22.20420061,iOS,v1,2,1,5,34992.19493,12,6,1,1,2,6,0,Gold,No Change,0,Auto,1,66.64513553,0.637750862,0,Good,1
CUST01828,20,Male,West,Self-employed,Medium,526,10/24/2011,Agent,11,9,2.751321248,0.628145113,iOS,v2,1,1,5,55567.7886,12,6,1,1,3,1,0,Silver,Gold > Platinum,0,Manual,3,61.1932937,0.833211407,4,Good,0
CUST01829,22,Female,West,Retired,High,413,3/21/2021,Agent,9,6,22.43564433,132.2912152,iOS,v2,3,1,5,25086.9691,12,6,1,1,3,1,0,Basic,Silver > Gold,0,Manual,4,51.6676633,0.851138046,2,Bad,0
CUST01830,29,Male,North,Student,Medium,836,8/9/2012,Online,14,4,68.25852083,32.34047158,iOS,v3,3,1,5,38282.90635,12,6,1,0,3,3,0,Basic,Gold > Platinum,0,Auto,2,7.758963213,0.712655862,1,Bad,1
CUST01831,61,Female,South,Salaried,High,386,9/2/2016,Branch,15,8,6.101759852,48.62591858,Android,v2,0,1,5,64791.21591,12,6,1,0,0,4,0,Platinum,Gold > Platinum,0,Manual,2,20.47048781,0.207019767,2,Bad,0
CUST01832,30,Male,South,Retired,Low,549,11/30/2020,Online,10,6,35.88317117,12.56680981,Android,v3,2,1,5,57174.39769,12,6,1,0,3,0,0,Platinum,Gold > Platinum,0,Manual,3,185.0889835,0.468269056,3,Neutral,0
CUST01833,41,Male,North,Student,High,549,5/11/2019,Online,16,5,0.397400076,75.2413893,Android,v2,1,1,5,62172.15267,12,6,1,1,4,2,1,Gold,No Change,0,Manual,3,50.58610249,-0.055050196,0,Good,0
CUST01834,61,Other,South,Student,Low,720,12/27/2011,Agent,9,4,34.28605217,3.263293887,Android,v2,2,1,5,,12,6,5,1,3,3,0,Gold,Basic > Silver,0,Auto,3,196.9444531,0.359480007,6,Bad,1
CUST01835,49,Male,East,Retired,Low,509,2/21/2013,Agent,12,7,13.98131184,50.239037,iOS,v2,1,1,5,33052.07679,12,6,1,1,0,2,1,Gold,Gold > Platinum,0,Auto,1,5.26669631,0.830448178,8,Neutral,0
CUST01836,33,Female,West,Self-employed,Low,820,8/21/2011,Online,11,6,20.19734482,8.169735833,Web,v1,0,1,5,34054.24316,12,6,2,0,2,2,0,Gold,Gold > Platinum,0,Auto,,34.39387943,0.106908344,5,Neutral,0
CUST01837,49,Other,South,Self-employed,High,847,3/1/2011,Agent,9,13,21.53343573,8.477049966,Web,v1,1,1,5,32391.79532,12,6,2,0,3,1,1,Silver,Gold > Platinum,0,Manual,3,54.28414449,0.662313187,2,Good,0
CUST01838,62,Female,East,Retired,Low,356,5/19/2011,Online,10,8,9.562609678,139.2240289,iOS,v2,3,1,5,44931.12398,12,6,4,1,4,6,0,Platinum,Basic > Silver,0,Manual,4,23.01872508,0.387141905,8,Bad,1
CUST01839,54,Female,East,Student,High,362,12/16/2013,Agent,21,7,47.19843899,0.982479975,Android,v1,1,1,5,51519.15462,12,6,0,1,1,3,1,Platinum,Silver > Gold,0,Auto,2,102.5569095,0.928956086,6,Good,0
CUST01840,53,Other,East,Salaried,Medium,637,10/8/2018,Online,14,8,0.870839992,83.51882224,iOS,v2,1,1,5,76110.73527,12,6,1,0,1,0,1,Gold,Gold > Platinum,0,Auto,3,43.00165413,0.59283361,5,Bad,0
CUST01841,38,Female,East,Student,High,831,1/6/2019,Online,,7,0.122730712,14.57135854,iOS,v2,0,1,5,51210.99423,12,6,1,1,1,0,0,Silver,Gold > Platinum,0,Manual,3,91.79664613,0.166305605,6,Good,0
CUST01842,64,Male,East,Salaried,High,305,10/3/2018,Branch,11,5,24.70645679,78.94888239,Android,v3,0,1,5,80233.45119,12,6,1,0,1,3,0,Silver,No Change,0,Auto,0,20.75392297,0.639509359,0,Good,0
CUST01843,29,Other,North,,High,810,8/3/2013,Agent,12,5,3.922985064,2.93524163,iOS,v2,3,1,5,60459.49946,12,6,1,1,1,2,0,Platinum,Gold > Platinum,0,Auto,2,48.649698,0.205675999,4,Neutral,0
CUST01844,68,Male,West,Student,Medium,760,6/10/2016,Branch,10,3,34.42092684,28.77685675,iOS,v1,1,1,5,44142.6874,12,6,2,1,4,4,0,Silver,Silver > Gold,0,Manual,4,76.31413481,-0.192863944,8,Bad,1
CUST01845,38,Male,West,Student,Medium,655,2/6/2017,Agent,9,8,36.39480472,70.63755384,iOS,v3,3,1,5,60474.1578,12,6,1,0,3,3,0,Silver,No Change,0,Auto,5,238.6714801,0.129623524,5,Good,0
CUST01846,68,Female,North,Student,Medium,518,6/18/2019,Agent,15,8,4.467389947,22.15034278,iOS,v1,1,1,5,37209.94738,12,6,0,1,2,1,0,Basic,Basic > Silver,0,Auto,1,12.36050213,0.705755067,5,Neutral,0
CUST01847,38,Female,North,Salaried,Low,666,11/17/2021,Agent,9,5,3.005291481,31.41664002,Web,v1,1,1,5,46061.33826,12,6,1,0,1,3,0,Silver,Basic > Silver,0,Manual,3,9.42327329,0.522350898,7,Neutral,0
CUST01848,60,Male,East,Self-employed,High,663,11/9/2020,Branch,8,14,19.13416356,100.0005529,Android,v3,1,1,5,20211.95991,12,6,1,0,2,1,0,Silver,Silver > Gold,0,Manual,5,0.792181733,0.321194851,4,Bad,1
CUST01849,23,Other,South,Salaried,High,689,5/8/2013,Agent,9,8,14.0610486,34.71130652,Web,v3,0,1,5,56975.06212,12,6,1,0,4,1,0,Basic,Gold > Platinum,0,Auto,2,68.83031443,0.733481219,0,Neutral,0
CUST01850,26,Male,West,Salaried,Low,594,4/24/2019,Online,13,5,7.335784953,1.648307387,iOS,v3,3,1,5,46216.22297,12,6,0,0,4,1,0,Platinum,No Change,0,Auto,2,20.10042647,0.920663869,5,Neutral,0
CUST01851,18,Male,South,Salaried,Low,804,3/26/2016,Online,10,5,5.667945651,32.27931094,iOS,v2,3,1,5,23884.70872,12,6,3,1,3,1,0,Basic,Basic > Silver,0,Auto,4,116.3883032,0.357440938,9,Good,1
CUST01852,29,Female,West,Retired,High,587,8/22/2017,Agent,7,6,14.27990163,13.89217963,iOS,v2,2,1,5,4496.970711,12,6,4,1,2,1,1,Gold,Basic > Silver,0,Auto,,51.70446871,-0.201553044,6,Bad,1
CUST01853,31,Female,East,Self-employed,Low,476,8/11/2013,Agent,7,3,41.08366979,9.772718024,Web,v2,4,1,5,18673.35328,12,6,1,0,4,4,1,Platinum,Basic > Silver,0,Auto,3,38.39932006,0.384845903,7,Neutral,1
CUST01854,23,Male,South,Salaried,Low,598,9/13/2014,Agent,10,4,7.245646431,6.074226047,Android,v1,3,1,5,47200.09385,12,6,3,1,2,3,0,Silver,No Change,0,Auto,1,37.1590256,0.140335964,1,Bad,1
CUST01855,18,Male,West,Salaried,Medium,583,3/12/2014,Agent,,8,7.193974508,3.336361459,Web,v2,2,1,5,45277.48514,12,6,0,0,1,2,0,Gold,Basic > Silver,0,Manual,,20.36861452,1.058904638,7,Bad,0
CUST01856,39,Female,West,Retired,Low,353,10/8/2016,Agent,9,4,0.739276001,85.23947188,iOS,v3,0,1,5,57505.25447,12,6,0,1,1,3,1,Gold,Gold > Platinum,0,Auto,2,31.14360802,0.629833369,1,Neutral,0
CUST01857,51,Male,East,Salaried,Low,619,1/19/2019,Agent,8,5,21.91894843,48.85837311,Android,v1,1,1,5,26722.68927,12,6,3,0,1,0,1,Silver,Basic > Silver,0,Auto,2,47.55631575,0.895834854,6,Neutral,0
CUST01858,28,Female,South,,High,778,9/30/2014,Branch,9,5,4.458591195,66.02805757,Android,v2,3,1,5,24438.70564,12,6,1,1,3,2,0,Silver,Silver > Gold,0,Auto,,3.897184955,0.729478443,5,Good,1
CUST01859,20,Male,East,Salaried,Low,841,8/31/2011,Online,10,11,9.396234018,118.8338248,iOS,v1,1,1,5,23508.29995,12,6,0,1,2,2,0,Platinum,Gold > Platinum,0,Manual,3,33.85827403,0.418534899,4,Good,0
CUST01860,59,Other,South,Self-employed,Low,520,8/9/2014,Agent,10,8,43.05334118,1.703813204,Web,v1,0,1,5,72083.88252,12,6,1,2,2,2,1,Platinum,Silver > Gold,0,Manual,2,50.21322587,0.232406431,3,Bad,0
CUST01861,23,Other,South,Self-employed,Low,642,4/20/2016,Branch,11,8,4.375686514,64.43709073,Web,v2,0,1,5,56975.62998,12,6,1,0,1,2,1,Platinum,No Change,0,Auto,2,187.9871248,0.23596713,3,Bad,0
CUST01862,23,Male,West,Student,Medium,513,10/8/2015,Branch,8,10,18.05317692,168.4026247,iOS,v1,0,1,5,41355.36287,12,6,0,1,2,2,0,Basic,No Change,0,Auto,3,30.74453187,1.084491961,6,Neutral,0
CUST01863,37,Female,North,Retired,High,621,10/17/2016,Agent,10,7,6.948142447,33.10483821,iOS,v3,1,1,5,29230.59082,12,6,1,0,2,1,0,Platinum,Silver > Gold,0,Auto,1,5.296199174,0.664410852,1,Bad,0
CUST01864,38,Male,South,Retired,Medium,314,5/7/2014,Branch,4,8,7.510847145,76.39785141,Android,v2,2,1,5,39112.15562,12,6,3,0,2,1,1,Silver,Silver > Gold,0,Auto,3,0.241833679,-0.060399186,0,Good,1
CUST01865,19,Male,South,Retired,Low,779,8/11/2021,Online,12,6,17.07195318,40.8121488,Android,v2,3,1,5,11370.40522,12,6,3,1,1,3,0,Basic,Basic > Silver,0,Auto,4,61.55403735,0.21733092,8,Bad,1
CUST01866,43,Female,East,Student,High,433,8/11/2011,Agent,,8,2.506809709,50.81653917,Android,v3,1,1,5,58078.73999,12,6,0,0,2,1,0,Basic,Basic > Silver,0,Manual,2,10.56032498,0.641397806,3,Bad,0
CUST01867,48,Male,South,Student,High,323,5/31/2013,Agent,16,11,0.410450547,23.17745314,iOS,v3,2,1,5,45730.06163,12,6,0,1,2,2,0,Platinum,No Change,0,Auto,3,30.44271965,0.009142702,4,Bad,0
CUST01868,43,Female,South,,Low,676,11/23/2011,Online,,11,6.479287206,7.409266369,Web,v3,1,1,5,71093.5988,12,6,0,1,1,2,0,Platinum,Basic > Silver,0,Auto,5,29.95380132,0.408363893,8,Bad,0
CUST01869,49,Male,South,Retired,Medium,441,6/26/2016,Branch,13,5,20.15127721,8.154193077,Web,v3,3,1,5,56830.9188,12,6,2,1,0,0,0,Basic,Basic > Silver,0,Manual,2,51.50954526,0.973796319,6,Good,0
CUST01870,27,Female,South,Student,Low,738,12/9/2018,Agent,14,7,7.828947961,144.0015925,iOS,v3,2,1,5,33545.44941,12,6,1,1,2,4,0,Platinum,Gold > Platinum,0,Auto,2,41.07655284,0.232690211,6,Bad,1
CUST01871,40,Male,South,Student,Medium,623,3/22/2019,Online,12,7,1.837771992,28.49478033,Web,v2,0,1,5,12026.37603,12,6,1,0,2,0,0,Silver,Silver > Gold,0,Manual,1,38.88048372,0.88371158,6,Neutral,0
CUST01872,23,Other,North,Student,Low,421,10/1/2019,Online,11,4,12.5321991,32.66362008,iOS,v2,2,1,5,77211.63234,12,6,1,1,1,2,0,Platinum,Basic > Silver,0,Manual,1,42.0031331,0.500285835,5,Bad,0
CUST01873,40,Female,West,Self-employed,High,599,3/5/2012,Agent,2,6,0.445182376,57.36593876,iOS,v3,3,1,5,35684.21902,12,6,1,0,2,5,0,Basic,Basic > Silver,0,Auto,,123.4590415,0.897891041,8,Neutral,1
CUST01874,45,Other,South,Salaried,High,640,8/26/2018,Online,,10,5.229686009,198.8711213,Android,v2,0,1,5,58854.72267,12,6,1,1,5,3,0,Basic,No Change,0,Manual,2,55.28664131,0.456181107,0,Good,0
CUST01875,66,Female,East,Student,Medium,478,8/16/2018,Agent,13,7,4.014780321,0.234612613,Web,v2,2,1,5,49546.69545,12,6,2,2,2,3,0,Basic,No Change,0,Manual,2,49.9580256,0.011322535,6,Neutral,0
CUST01876,47,Female,East,,Low,507,10/15/2013,Branch,,7,7.533335322,146.1680037,Web,v3,1,1,5,54173.07267,12,6,1,0,2,0,0,Platinum,Silver > Gold,0,Manual,1,149.0069413,0.637260777,2,Neutral,0
CUST01877,31,Female,South,Student,Medium,465,9/21/2021,Agent,14,15,21.13503047,2.788600957,Android,v3,1,1,5,36698.50874,12,6,0,1,0,2,0,Gold,Silver > Gold,0,Manual,1,2.315871332,0.279905791,5,Bad,0
CUST01878,54,Female,South,Retired,High,340,4/23/2020,Agent,13,7,6.793441512,20.40610325,Web,v3,0,1,5,35358.64817,12,6,1,0,2,5,0,Gold,Basic > Silver,0,Manual,0,83.09163565,1.093421791,0,Bad,0
CUST01879,49,Male,South,Retired,High,374,5/20/2013,Online,15,9,9.060780008,18.4985698,iOS,v1,1,1,5,25882.14292,12,6,0,0,1,3,1,Gold,No Change,0,Auto,2,51.3340789,0.634527724,2,Neutral,0
CUST01880,66,Male,North,Student,Medium,779,1/28/2017,Online,16,10,4.702304387,6.868872993,Web,v1,1,1,5,59962.72685,12,6,0,0,1,2,1,Basic,No Change,0,Auto,1,17.0535954,0.252065167,3,Good,0
CUST01881,51,Female,West,Self-employed,Medium,647,11/8/2015,Branch,9,9,15.41790319,6.220931065,iOS,v1,0,1,5,,12,6,1,1,2,3,0,Basic,Basic > Silver,0,Manual,3,28.90863479,0.224470457,0,Neutral,1
CUST01882,58,Male,East,Salaried,Medium,571,12/7/2014,Agent,11,8,8.565395255,12.82688227,Android,v3,0,1,5,80088.46423,12,6,1,1,1,2,1,Silver,Silver > Gold,0,Auto,1,63.64265412,1.128172952,7,Bad,0
CUST01883,61,Female,North,Retired,Medium,465,6/13/2013,Branch,15,9,26.36850524,15.16105419,iOS,v2,1,1,5,38073.78785,12,6,2,1,2,2,0,Platinum,Basic > Silver,0,Auto,,7.861449633,0.83050994,9,Bad,0
CUST01884,68,Female,North,,Medium,385,5/12/2015,Online,14,7,24.80846858,205.0473509,iOS,v3,2,1,5,42697.04273,12,6,1,1,4,1,0,Gold,Basic > Silver,0,Manual,0,15.384389,0.368571051,5,Good,0
CUST01885,39,Other,South,Student,Low,454,1/6/2012,Branch,16,7,0.072761025,9.061227,iOS,v2,0,1,5,59494.73145,12,6,2,1,1,2,1,Platinum,Basic > Silver,0,Auto,2,100.2138666,0.34556684,4,Good,0
CUST01886,48,Female,West,Retired,Medium,522,6/30/2011,Agent,9,8,3.955897049,75.88278207,iOS,v3,0,1,5,52984.79057,12,6,0,1,3,4,0,Platinum,Silver > Gold,0,Auto,1,7.483782939,0.2536685,2,Bad,0
CUST01887,24,Female,South,Salaried,Medium,716,2/1/2021,Agent,9,6,38.28703662,28.99096175,Android,v2,1,1,5,49914.59152,12,6,1,1,1,6,1,Platinum,Gold > Platinum,0,Manual,0,3.549741003,0.495209546,3,Bad,0
CUST01888,58,Male,East,Student,High,661,1/30/2015,Agent,10,9,38.30908093,13.35693576,Android,v3,1,1,5,49765.70864,12,6,0,1,2,2,0,Platinum,Gold > Platinum,0,Manual,1,55.95025512,0.117026635,8,Good,0
CUST01889,38,Female,West,Retired,High,645,1/12/2020,Online,3,6,10.61137455,126.3463389,Android,v3,2,1,5,31706.39974,12,6,3,1,5,4,1,Gold,Basic > Silver,0,Auto,,112.9165964,0.638038991,0,Good,1
CUST01890,33,Female,South,Student,Low,445,8/19/2013,Online,15,11,13.66803643,32.31702955,Android,v3,3,1,5,51529.53367,12,6,0,0,2,2,1,Platinum,No Change,0,Manual,3,24.85770274,0.852797045,3,Bad,0
CUST01891,37,Other,East,Retired,Medium,366,7/2/2021,Agent,10,9,0.102650573,130.3152775,Web,v1,0,1,5,58166.75512,12,6,0,2,2,1,0,Basic,Gold > Platinum,0,Manual,1,16.78349048,0.706251839,7,Neutral,0
CUST01892,60,Male,North,Salaried,Medium,816,1/24/2016,Online,14,2,5.448232709,112.4694661,Android,v1,2,1,5,,12,6,0,0,2,2,0,Basic,Gold > Platinum,0,Auto,9,53.06155155,0.168007952,3,Good,1
CUST01893,61,Male,East,Salaried,High,358,6/16/2011,Branch,15,4,13.10734228,47.8513307,iOS,v2,2,1,5,42305.39802,12,6,2,0,2,0,0,Silver,Basic > Silver,0,Manual,2,27.97390778,0.003126044,4,Good,0
CUST01894,64,Other,East,Retired,High,315,5/9/2011,Branch,13,7,19.56227126,116.1564754,Web,v1,1,1,5,75313.39312,12,6,2,0,2,1,0,Platinum,Gold > Platinum,0,Auto,2,9.014305818,0.572023506,2,Good,0
CUST01895,67,Female,East,Self-employed,High,785,6/17/2014,Agent,10,10,59.24646751,30.16179285,Web,v1,1,1,5,,12,6,0,1,4,0,1,Basic,Silver > Gold,0,Auto,,3.987430176,1.054067529,4,Good,0
CUST01896,36,Other,West,Student,Medium,475,4/28/2020,Online,12,10,33.35411707,22.8385485,iOS,v3,1,1,5,38222.35941,12,6,1,1,2,2,0,Platinum,Silver > Gold,0,Auto,6,32.31445258,1.056801956,6,Good,0
CUST01897,65,Male,North,Salaried,Medium,621,5/13/2011,Agent,16,11,10.10295664,4.115440543,Android,v1,1,1,5,52789.18694,12,6,1,1,2,7,0,Silver,Basic > Silver,0,Auto,2,16.19168992,0.593874433,9,Neutral,0
CUST01898,49,Other,West,Self-employed,Low,760,9/26/2020,Branch,12,10,1.51553113,47.69999299,Android,v3,1,1,5,59596.63464,12,6,3,0,1,2,0,Silver,Gold > Platinum,0,Manual,6,32.71609521,0.615741895,4,Neutral,0
CUST01899,32,Male,North,Retired,High,435,9/11/2021,Branch,11,4,6.95232052,2.6456321,iOS,v2,0,1,5,49796.84181,12,6,3,0,1,4,0,Platinum,Silver > Gold,0,Auto,,124.8147201,0.271614116,1,Bad,0
CUST01900,22,Other,South,Salaried,High,727,9/5/2021,Online,10,6,42.68019046,0.033071217,Web,v3,1,1,5,80083.23376,12,6,2,0,4,3,1,Silver,Gold > Platinum,0,Manual,1,28.34271197,0.619772596,9,Neutral,0
CUST01901,28,Female,South,Salaried,High,841,2/22/2018,Branch,13,8,21.55824802,41.35159828,iOS,v1,2,1,5,26652.71183,12,6,2,2,0,1,1,Silver,Gold > Platinum,0,Auto,,58.12099125,0.25640418,1,Neutral,0
CUST01902,32,Female,East,Student,High,621,7/1/2014,Online,13,7,9.732948701,8.234108918,Android,v2,1,1,5,44508.3494,12,6,1,2,2,1,0,Silver,Gold > Platinum,0,Manual,1,33.42892021,0.231102132,3,Good,0
CUST01903,46,Male,East,Self-employed,High,635,3/28/2019,Online,15,10,5.440556475,35.22061882,Android,v1,0,1,5,49308.282,12,6,2,1,4,1,1,Silver,Basic > Silver,0,Manual,3,98.61339547,0.246950128,9,Good,0
CUST01904,67,Other,West,Student,Medium,812,10/13/2012,Branch,6,8,0.271328743,61.40672853,iOS,v1,1,1,5,44375.93483,12,6,1,1,3,1,0,Basic,No Change,0,Manual,0,82.20974574,-0.096239615,8,Good,0
CUST01905,62,Male,North,Retired,Medium,470,10/25/2021,Branch,12,14,26.93801199,34.3972766,iOS,v1,1,1,5,41406.06559,12,6,2,0,3,1,0,Gold,Silver > Gold,0,Manual,1,76.75558442,0.568271524,4,Good,0
